Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Micrelus ericae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Micrelus,,,,1.0,,,,1.0,
Sympetrum danae,208834172,Endangered,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,,,,,,,1.0,,
Emberiza citrinella,264581123,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,2.0,,,,,,,,
Petrophora chlorosata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Pterophorus,,,,4.0,1.0,,,,
Hydriomena furcata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hydriomena,,,1.0,,,,,,
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,1.0,,,
Phlogophora meticulosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,1.0,,,,,,,,
Carabus granulatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,,,,,1.0,,,,
Artemisia vulgaris,2758117,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,,,,,,,1.0,,
Ficedula hypoleuca,166348688,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Ficedula,,,1.0,,,,,,
Phaonia valida,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,,1.0,,,,
Pyrrhosoma nymphula,208843840,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pyrrhosoma,,,,2.0,2.0,3.0,1.0,,
Xestia c-nigrum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,,1.0,,,,,,,
Pseudochorthippus parallelus,74250183,Least Concern,Stable,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Pseudochorthippus,,,,,1.0,3.0,,,
Andrena haemorrhoa,21310759,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,,1.0,,,,,
Ecnomus tenellus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Ecnomidae,Ecnomus,,,,,1.0,,,,
Ranunculus repens,5726616,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,,,,,,1.0,,,
Ulmus minor,69047375,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,1.0,,,,,,,,
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,4.0,3.0,1.0,,,3.0,3.0,3.0,9.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,1.0,,,,,3.0,,1.0
Pseudocrossidium hornschuchianum,87783210,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Pseudocrossidium,1.0,,,,,,,,
Schistostega pennata,87741248,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Schistostegaceae,Schistostega,1.0,,,,,,,,
Notiophilus rufipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Notiophilus,,,,,,1.0,,,
Cartodere bifasciata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,,,,,1.0,,,,
Cis bidentatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Cis,,,,,,,,,1.0
Eupsilia transversa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,,,1.0,,,,,,
Hybomitra bimaculata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,,,,,,,,2.0,
Pachybrachius fracticollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Pachybrachius,,,,,,,,1.0,
Glyphotaelius pellucidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Glyphotaelius,,,,1.0,1.0,,,,
Agelastica alni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Agelastica,,,,3.0,,2.0,5.0,,
Volucella pellucens,152281895,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Volucella,,,,,,,,5.0,
Polytrichum formosum,88382640,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,7.0,,,,,,,,
Andrena angustior,21308734,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,,1.0,,,,,
Thumatha senex,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Thumatha,,,1.0,,,,,,
Perizoma alchemillata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Perizoma,,,1.0,,,,,,
Andricus kollari,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus,,,,,,,,,1.0
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,,,,,,3.0,,
Sonchus arvensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,,,,,,,,,1.0
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,,,1.0,,,,,,
Bembidion tetracolum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,1.0,,,,
Pteridium aquilinum,85427115,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,,1.0,,,,1.0,2.0,,
Cantharis rustica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,,,,,1.0,,,,
Myosotis sylvatica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,,,,,,1.0,,,
Mercurialis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,,,,1.0,,1.0,,,
Calypogeia integristipula,87793414,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,24.0,,,,,,,,
Dryopteris filix-mas,85425039,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,1.0,,,,,,,
Charanyca ferruginea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Charanyca,,,1.0,,,,,,
Betulapion simile,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Betulapion,,,,,,1.0,,,1.0
Trifolium repens,7089783,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,,,,,,,2.0,,
Lysimachia punctata,19620856,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,,,,,,1.0,,,
Pseudoips prasinana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Pseudoips,,,1.0,,,,,,
Leptopterna dolabrata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Leptopterna,,,,,,,,2.0,
Halesus digitatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Halesus,,,,,1.0,,,,
Anguilla anguilla,216177498,Critically Endangered,Decreasing,Animalia,Chordata,Unknown,Anguilliformes,Anguillidae,Anguilla,,,,,,,,,2.0
Fannia umbrosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,1.0,,,,,
Metzgeria consanguinea,87781338,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,1.0,,,,,,,,
Oxalis acetosella,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,,,1.0,1.0,1.0,,1.0,2.0
Bombycilla garrulus,166341825,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,,,,,1.0,,,,
Lycogala epidendrum,Not Found,Unknown,Unknown,Protozoa,Mycetozoa,Myxomycetes,Cribrariales,Tubiferaceae,Lycogala,,,,,1.0,,,,
Veronica persica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,,,,1.0,,1.0,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,,1.0,,,,1.0,,,
Cytisus scoparius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,,,,,,,1.0,,
Lasioglossum rufitarse,43363587,Least Concern,Stable,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,,1.0,,,,,
Limnephilus flavicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,1.0,,,,
Nowellia curvifolia,87778586,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Nowellia,1.0,,,,,,,,
Ennomos alniaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,,1.0,,,,,1.0,,
Cerastium glomeratum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,,,,,,,,1.0,
Gymnocephalus cernua,221237060,Least Concern,Unknown,Animalia,Chordata,Unknown,Perciformes,Percidae,Gymnocephalus,,,,,,,,,3.0
Rivula sericealis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rivula,,,1.0,,,,,,
Autographa pulchrina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,,,1.0,,,,,,
Lomaspilis marginata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lomaspilis,,,2.0,,,,,,
Carabus violaceus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,,,,,2.0,,,,
Rachispoda limosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Rachispoda,,,,1.0,,,,,
Tricholauxania praeusta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Tricholauxania,,,,2.0,,,,,
Anthocharis cardamines,53707517,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,2.0,4.0,4.0,3.0,26.0,,,,
Zygodon conoideus,87822056,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Zygodon,1.0,,,,,,,,
Orthetrum cancellatum,208850407,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthetrum,,,,,,1.0,,,
Dromius quadrimaculatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dromius,,,,,,1.0,,,
Polia nebulosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Polia,,,1.0,,,,,,
Coenosia femoralis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Coenosia,,,,1.0,,,,,
Ochropleura plecta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ochropleura,,,1.0,,,,1.0,,
Hylesinus varius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Hylesinus,,,,1.0,1.0,1.0,,,
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,1.0,,,,,3.0,,4.0
Sepsis fulgens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Sepsis,,,,,1.0,,,,
Vespa crabro,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,,,,,2.0,1.0,,,
Galium odoratum,2765930,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,,,,,,1.0,,,
Fuchsia magellanica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Fuchsia,,,,,,,1.0,,
Brumus quadripustulatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Brumus,,,,1.0,,,,,
Syntomus foveatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Syntomus,,,,1.0,,,,,
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,1.0,,,,,,,,
Achillea millefolium,78457012,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,,,,,,2.0,,,
Cheilotrichia cinerascens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,,,,3.0,,,,,
Adalia decempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,,,,2.0,,,,,
Ulota bruchii,88382752,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,2.0,,,,,,,,
Scrophularia auriculata,5771354,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,,,,,,,,1.0,
Pulicaria dysenterica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pulicaria,,,,,,,1.0,,
Hypnum jutlandicum,87713970,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,3.0,,,,,,,,
Phaonia incana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,,,,,2.0,
Cirsium arvense,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,,,,,,2.0,,,
Potamogeton natans,19495876,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,,,,,,1.0,,,
Atylotus plebeius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,,,,,3.0,,,13.0,
Phyllopertha horticola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllopertha,,,,,1.0,,,,
Luzula campestris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,,,,,,1.0,,,
Eupithecia nanata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,2.0,,,,,,
Cicindela campestris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Cicindela,,,,4.0,3.0,,1.0,,
Thyatira batis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Thyatira,,,1.0,,,,,,
Tortula muralis,87757663,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,4.0,,,,,,,,
Polytrichum juniperinum,87782776,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,1.0,,,,,,,,
Noctua fimbriata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,,,1.0,,,,1.0,,
Symphytum officinale,2758315,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Symphytum,,,,,,1.0,,,
Bradycellus ruficollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,1.0,,,,,
