Species Name,Invasive,Kingdom,Phylum,Class,Order,Family,Assessment ID,Red List Category,Population Trend,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024,Observations_2025
Salmo trutta,1,Animalia,Chordata,,Salmoniformes,Salmonidae,221241065,Least Concern,Stable,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Salticus Latreille,",0,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Salvia verbenaca,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvia verticillata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvia virgata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvia viridis,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sambucus ebulus,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,2758237,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sambucus nigra,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,88328586,Least Concern,Stable,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanguisorba minor,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satyrium acaciae,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211424286,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Satyrium ilicis,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211420323,Least Concern,Stable,0,0,0,0,0,0,0,2,0,8,0,0,0,26,0,0,0,0,0,0
Satyrium w-album,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211413436,Least Concern,Increasing,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Saxicola rubetra,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,264591332,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Saxicola rubicola,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Scaligeria napiformis,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix australis,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix macrorhyncha,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix pecten-veneris,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scirpus holoschoenus,0,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scolopax rusticola,0,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,166241741,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Scolymus hispanicus,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scopula ornata,0,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scopula turbulentaria,0,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Scorpiurus muricatus,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scorzonera cana,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scorzonera laciniata,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrophularia canina,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scutellaria columnae,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scutigera coleoptrata,0,Animalia,Arthropoda,Chilopoda,Scutigeromorpha,Scutigeridae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Securigera securidaca,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum amplexicaule,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum cepaea,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum laconicum,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum rubens,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senecio vulgaris,1,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serinus serinus,0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,166411537,Least Concern,Decreasing,1,0,0,0,0,0,0,0,0,0,0,0,35,71,12,0,0,0,0,0
Setaria viridis,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherardia arvensis,0,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sideritis purpurea,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene congesta,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene italica,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene nocturna,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene nutabunda,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene tenuiflora,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene viridiflora,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene vulgaris,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,53798707,Least Concern,Stable,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silybum marianum,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,88329022,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinapis arvensis,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,7269292,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisymbrium officinale,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,2758495,Least Concern,Stable,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisymbrium orientale,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta europaea,0,Animalia,Chordata,Aves,Passeriformes,Sittidae,199569378,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,24,25,10,4,3,0,0,0
Sitta neumayer,0,Animalia,Chordata,Aves,Passeriformes,Sittidae,166363065,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,7,37,2,0,0,0,0,0
Smyrnium perfoliatum,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solanum dulcamara,0,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,2766163,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solanum nigrum,0,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solidago gigantea,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonchus asper,1,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonchus oleraceus,1,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonchus tenerrimus,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorghum halepense,1,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spergularia bocconei,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,42324583,Least Concern,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spialia orbifer,0,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,211398162,Near Threatened,Decreasing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spinus spinus,0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,264582322,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Squalius peloponensis,0,Animalia,Chordata,,Cypriniformes,Cyprinidae,137330361,Least Concern,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stachys acutifolia,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stachys cretica,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stellaria pallida,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stipa bromoides,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stipa holosericea,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptopelia decaocto,1,Animalia,Chordata,Aves,Columbiformes,Columbidae,166435449,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
Streptopelia turtur,0,Animalia,Chordata,Aves,Columbiformes,Columbidae,166232970,Vulnerable,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Strix aluco,0,Animalia,Chordata,Aves,Strigiformes,Strigidae,264546097,Least Concern,Stable,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0
Sylvia atricapilla,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,166384785,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0
Sylvia borin,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,264550759,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Systoechus ctenopterus,0,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tanacetum parthenium,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,2758453,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telescopus fallax,0,Animalia,Chordata,Squamata,,Colubridae,137860744,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Telestes pleurobipunctatus,0,Animalia,Chordata,,Cypriniformes,Cyprinidae,137341294,Least Concern,Unknown,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Testudo hermanni,0,Animalia,Chordata,Testudines,,Testudinidae,2777071,Vulnerable,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tettigettula pygmea,0,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teucrium chamaedrys,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,2762744,Least Concern,Stable,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teucrium flavum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Teucrium polium,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teucrium scordium,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,5862403,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thecagaster Selys,",0,Animalia,Arthropoda,Insecta,Odonata,,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thlaspi perfoliatum,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymbra capitata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,2762514,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymus longicaulis,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tordylium apulum,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tordylium officinale,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torilis arvensis,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torilis leptophylla,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torilis nodosa,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tragopogon brevirostris,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tragopogon crocifolius,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tragopogon porrifolius,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tremastelma palaestinum,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Not Found,Unknown,Unknown,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium Tourn.,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium angustifolium,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,20120853,Least Concern,Stable,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium arvense,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7264043,Least Concern,Stable,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium aurantiacum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium campestre,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium cherleri,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium grandiflorum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium hirtum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium lappaceum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium leucanthum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium nigrescens,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7091959,Least Concern,Stable,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium ochroleucon,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium pallidum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7087914,Least Concern,Stable,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium patens,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium physodes,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium pratense,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,20156449,Least Concern,Stable,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium repens,1,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7089783,Least Concern,Stable,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium resupinatum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7242593,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium scabrum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,20157638,Least Concern,Stable,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium stellatum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium tenuifolium,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium tomentosum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigonella esculenta,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripodion tetraphyllum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troglodytes troglodytes,0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,199569861,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0
Trypoxylon syriacum,0,Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Turdus merula,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,264548442,Least Concern,Increasing,1,0,0,0,0,0,0,0,0,0,0,0,15,16,13,4,3,1,0,0
Turdus viscivorus,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,264544715,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Tyrimnus leucographus,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umbilicus rupestris,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uroctea durandi,0,Animalia,Arthropoda,Arachnida,Araneae,Oecobiidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Urospermum picroides,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urtica dioica,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,78457212,Least Concern,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valeria oleagina,0,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Not Found,Unknown,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valerianella discoidea,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valerianella echinata,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa cardui,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211421212,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Velezia rigida,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum blattaria,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum flavidum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
