Species Name,Invasive,Kingdom,Phylum,Class,Order,Family,Assessment ID,Red List Category,Population Trend,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024,Observations_2025
Sanguisorba minor,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Saponaria L.,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saponaria glutinosa,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Satyrium spini,0,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,211423313,Vulnerable,Decreasing,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Saxicola rubetra,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,264591332,Least Concern,Decreasing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxicola rubicola,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Not Found,Unknown,Unknown,0,0,0,0,5,0,0,0,2,0,1,0,0,0,9,0,0,2,0,2
Saxicola torquatus,0,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,166356128,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Scabiosa columbaria,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix L.,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix macrorhyncha,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix pecten-veneris,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scirpoides holoschoenus,0,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,103989966,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Scirpus holoschoenus,0,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scolopendra cingulata,0,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Scrophularia canina,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scrophularia heterophylla,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scutellaria rupestris,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Securigera cretica,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sedum amplexicaule,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sedum cepaea,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum dasyphyllum,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum laconicum,0,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senecio squalidus,1,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serinus serinus,0,Animalia,Chordata,Aves,Passeriformes,Fringillidae,166411537,Least Concern,Decreasing,0,0,0,0,0,0,0,10,2,0,0,5,0,0,2,0,0,1,0,0
Sesleria Scop.,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sideritis clandestina,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,225875970,Near Threatened,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silene italica,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Silene parnassica,0,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Silybum marianum,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,88329022,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Sitta europaea,0,Animalia,Chordata,Aves,Passeriformes,Sittidae,199569378,Least Concern,Stable,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0
Sitta neumayer,0,Animalia,Chordata,Aves,Passeriformes,Sittidae,166363065,Least Concern,Unknown,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sonchus asper,1,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sorbus graeca,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,119836533,Least Concern,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorghum halepense,1,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spartium junceum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Spatula clypeata,0,Animalia,Chordata,Aves,Anseriformes,Anatidae,166200605,Least Concern,Decreasing,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0
Spatula querquedula,0,Animalia,Chordata,Aves,Anseriformes,Anatidae,166201991,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Spialia orbifer,0,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,211398162,Near Threatened,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Spilostethus pandurus,0,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Stachys germanica,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Steatoda paykulliana,0,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Stenodynerus fastidiosissimus,0,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stipa bromoides,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stipa lessingiana,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,44521363,Least Concern,Stable,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptopelia decaocto,1,Animalia,Chordata,Aves,Columbiformes,Columbidae,166435449,Least Concern,Stable,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0
Streptopelia turtur,0,Animalia,Chordata,Aves,Columbiformes,Columbidae,166232970,Vulnerable,Decreasing,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strix aluco,0,Animalia,Chordata,Aves,Strigiformes,Strigidae,264546097,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sturnus vulgaris,1,Animalia,Chordata,Aves,Passeriformes,Sturnidae,166360937,Least Concern,Stable,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0
Sylvia atricapilla,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,166384785,Least Concern,Increasing,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,5,1,0,0
Sylvia borin,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,264550759,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sylvia cantillans,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sylvia communis,0,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Symmorphus gracilis,0,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sympecma fusca,0,Animalia,Arthropoda,Insecta,Odonata,Lestidae,208824046,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1
Sympetrum fonscolombii,0,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,208818015,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Sympetrum meridionale,0,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,208846592,Least Concern,Increasing,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0
Sympetrum sanguineum,0,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,269770755,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
Sympetrum striolatum,0,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,208822454,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tachybaptus ruficollis,0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,166311395,Least Concern,Stable,0,2,0,0,0,0,12,0,3,2,20,10,18,7,24,0,2,36,0,0
Tachymarptis melba,0,Animalia,Chordata,Aves,Apodiformes,Apodidae,264532784,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
Taraxacum Weber,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telescopus fallax,0,Animalia,Chordata,Squamata,,Colubridae,137860744,Least Concern,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Testudinella Bory,0,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Testudinellidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Testudo hermanni,0,Animalia,Chordata,Testudines,,Testudinidae,2777071,Vulnerable,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,6,0
Testudo marginata,0,Animalia,Chordata,Testudines,,Testudinidae,2777760,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Teucrium capitatum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Teucrium flavum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teucrium polium,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thamnosciadium junceum,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thesium procumbens,0,Plantae,Tracheophyta,Magnoliopsida,Santalales,Thesiaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thlaspi,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thlaspi ochroleucum,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymbra capitata,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,2762514,Least Concern,Stable,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tingis hellenica,0,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tordylium apulum,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tordylium officinale,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torilis arvensis,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torilis elongata,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Trifolium Tourn.,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium angustifolium,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,20120853,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Trifolium fragiferum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium resupinatum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,7242593,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium scabrum,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,20157638,Least Concern,Stable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tringa ochropus,0,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,166250734,Least Concern,Unknown,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0
Trisetum Pers.,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trisetum flavescens,0,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troglodytes troglodytes,0,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,199569861,Least Concern,Increasing,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tropinota hirta,0,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Turdus iliacus,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,166346241,Least Concern,Decreasing,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turdus merula,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,264548442,Least Concern,Increasing,0,9,0,0,0,0,0,4,4,0,0,4,7,0,17,1,12,3,0,0
Turdus philomelos,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,166346863,Least Concern,Stable,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Turdus pilaris,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,264547173,Least Concern,Stable,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turdus viscivorus,0,Animalia,Chordata,Aves,Passeriformes,Turdidae,264544715,Least Concern,Stable,15,0,0,0,0,0,0,0,41,0,0,0,0,0,0,4,0,0,0,0
Turritis glabra,0,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
Umbelliferae,0,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upupa epops,0,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,166215872,Least Concern,Stable,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
Urospermum picroides,0,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Not Found,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urtica L.,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urtica dioica,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,78457212,Least Concern,Unknown,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Urtica pilulifera,0,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Valantia aprica,0,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Not Found,Unknown,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Valeriana olenaea,0,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,230315692,Least Concern,Unknown,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa cardui,0,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,211421212,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Verbascum L.,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Verbascum cylleneum,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,1078492,Endangered,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum kindlii,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbena officinalis,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,1040163,Least Concern,Stable,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Veronica L.,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica beccabunga,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,140517636,Least Concern,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica chamaedrys,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0
Veronica erinoides,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica glauca,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Veronica hederifolia,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica praecox,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica saturejoides,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica thymifolia,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,229011021,Least Concern,Unknown,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicia hybrida,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,1433589,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vicia pannonica,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,1432158,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vicia villosa,0,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Viola mercurii,0,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Not Found,Unknown,Unknown,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola parvula,0,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipera ammodytes,0,Animalia,Chordata,Squamata,,Viperidae,207991981,Least Concern,Decreasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Vitex agnus-castus,0,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,174149576,Data Deficient,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xerotyphlops vermicularis,0,Animalia,Chordata,Squamata,,Typhlopidae,207993994,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0
Xylocopa violacea,0,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,13325395,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zabrus tenebrioides,0,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zamenis situla,0,Animalia,Chordata,Squamata,,Colubridae,205825815,Least Concern,Stable,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,9,4,3
Zeuzera pyrina,0,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zygaena filipendulae,0,Animalia,Arthropoda,Insecta,Lepidoptera,Zygaenidae,Not Found,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
incertae sedis,0,incertae sedis,,,,,Not Found,Unknown,Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
